,State,1,Crop,3,District,Year,Season,16,Area (ha),22,23,Production (t),27,29,Yield (t/ha)
20610,,,,,,2005-06,Kharif,,323.0,,,288.0,,,0.8916408668730651
20611,,,,,,2006-07,Kharif,,1319.0,,,1075.0,,,0.8150113722517058
20612,,,,,,2007-08,Kharif,,484.0,,,392.0,,,0.8099173553719008
20613,,,,,,2008-09,Kharif,,543.0,,,440.0,,,0.8103130755064457
20614,,,,,,2009-10,Kharif,,706.0,,,664.0,,,0.9405099150141644
20615,,,,,,2010-11,Kharif,,756.0,,,989.0,,,1.3082010582010581
20616,,,,,,2011-12,Kharif,,583.0,,,706.0,,,1.2109777015437393
20617,,,,,,2012-13,Kharif,,723.0,,,1043.0,,,1.442600276625173
20618,,,,,RUDRAPRAYAG,,,,,,,,,,
20619,,,,,,2000-01,Kharif,,217.0,,,109.0,,,0.5023041474654378
20620,,,,,,2001-02,Kharif,,120.0,,,54.0,,,0.45
20621,,,,,,2002-03,Kharif,,142.0,,,64.0,,,0.45070422535211263
20622,,,,,,2003-04,Kharif,,168.0,,,116.0,,,0.6904761904761905
20623,,,,,,2004-05,Kharif,,156.0,,,117.0,,,0.75
20624,,,,,,2005-06,Kharif,,72.0,,,42.0,,,0.5833333333333334
20625,,,,,,2006-07,Kharif,,155.0,,,104.0,,,0.6709677419354838
20626,,,,,,2007-08,Kharif,,183.0,,,56.0,,,0.30601092896174864
20627,,,,,,2008-09,Kharif,,184.0,,,56.0,,,0.30434782608695654
20628,,,,,,2009-10,Kharif,,177.0,,,69.0,,,0.3898305084745763
20629,,,,,,2010-11,Kharif,,158.0,,,110.0,,,0.6962025316455696
20630,,,,,,2011-12,Kharif,,109.0,,,111.0,,,1.0183486238532111
20631,,,,,,2012-13,Kharif,,184.0,,,97.0,,,0.5271739130434783
20632,,,,,TEHRI GARWAL,,,,,,,,,,
20633,,,,,,2000-01,Kharif,,2641.0,,,1109.0,,,0.4199166982203711
20634,,,,,,2001-02,Kharif,,2372.0,,,735.0,,,0.30986509274873525
20635,,,,,,2002-03,Kharif,,2289.0,,,938.0,,,0.40978593272171254
20636,,,,,,2003-04,Kharif,,2628.0,,,2102.0,,,0.7998477929984779
20637,,,,,,2004-05,Kharif,,2503.0,,,1752.0,,,0.699960047942469
20638,,,,,,2005-06,Kharif,,2651.0,,,1352.0,,,0.5099962278385515
20639,,,,,,2006-07,Kharif,,2501.0,,,1628.0,,,0.6509396241503399
20640,,,,,,2007-08,Kharif,,2671.0,,,1990.0,,,0.7450393111194309
20641,,,,,,2008-09,Kharif,,2986.0,,,2225.0,,,0.7451440053583389
20642,,,,,,2009-10,Kharif,,2460.0,,,1405.0,,,0.5711382113821138
20643,,,,,,2010-11,Kharif,,2433.0,,,1859.0,,,0.7640772708590218
20644,,,,,,2011-12,Kharif,,2861.0,,,2336.0,,,0.8164977280671094
20645,,,,,,2012-13,Kharif,,2877.0,,,2529.0,,,0.8790406673618353
20646,,,,,UTTARKASHI,,,,,,,,,,
20647,,,,,,2000-01,Kharif,,901.0,,,541.0,,,0.6004439511653719
20648,UTTARANCHAL,,,,,,,,,,,,,,
20649,,,HorseGram,,,,,,,,,,,,
20650,,,,,UTTARKASHI,,,,,,,,,,
20651,,,,,,2001-02,Kharif,,962.0,,,481.0,,,0.5
20652,,,,,,2002-03,Kharif,,582.0,,,279.0,,,0.4793814432989691
20653,,,,,,2003-04,Kharif,,647.0,,,469.0,,,0.7248840803709429
20654,,,,,,2004-05,Kharif,,712.0,,,534.0,,,0.75
20655,,,,,,2005-06,Kharif,,695.0,,,434.0,,,0.6244604316546762
20656,,,,,,2006-07,Kharif,,822.0,,,659.0,,,0.8017031630170317
20657,,,,,,2007-08,Kharif,,834.0,,,718.0,,,0.8609112709832134
20658,,,,,,2008-09,Kharif,,825.0,,,710.0,,,0.8606060606060606
20659,,,,,,2009-10,Kharif,,847.0,,,406.0,,,0.4793388429752066
20660,,,,,,2010-11,Kharif,,839.0,,,772.0,,,0.9201430274135877
20661,,,,,,2011-12,Kharif,,861.0,,,832.0,,,0.9663182346109176
20662,,,,,,2012-13,Kharif,,692.0,,,623.0,,,0.9002890173410404
20663,,,Peas & Beans (Pulses),,,,,,,,,,,,
20664,,,,,ALMORA,,,,,,,,,,
20665,,,,,,2000-01,Rabi,,63.0,,,38.0,,,0.6031746031746031
20666,,,,,,2001-02,Rabi,,62.0,,,36.0,,,0.5806451612903225
20667,,,,,,2002-03,Rabi,,40.0,,,18.0,,,0.45
20668,,,,,,2003-04,Rabi,,93.0,,,60.0,,,0.6451612903225806
20669,,,,,,2004-05,Rabi,,94.0,,,66.0,,,0.7021276595744681
20670,,,,,,2005-06,Rabi,,78.0,,,51.0,,,0.6538461538461539
20671,,,,,,2006-07,Rabi,,19.0,,,14.0,,,0.736842105263158
20672,,,,,,2007-08,Rabi,,19.0,,,12.0,,,0.631578947368421
20673,,,,,,2008-09,Rabi,,32.0,,,10.0,,,0.3125
20674,,,,,,2009-10,Rabi,,19.0,,,8.0,,,0.4210526315789474
20675,,,,,,2010-11,Rabi,,22.0,,,12.0,,,0.5454545454545454
20676,,,,,,2011-12,Rabi,,51.0,,,26.0,,,0.5098039215686274
20677,,,,,,2012-13,Rabi,,56.0,,,28.0,,,0.5
20678,,,,,BAGESHWAR,,,,,,,,,,
20679,,,,,,2000-01,Rabi,,15.0,,,8.0,,,0.5333333333333333
20680,,,,,,2002-03,Rabi,,14.0,,,7.0,,,0.5
20681,,,,,,2003-04,Rabi,,1.0,,,,,,
20682,,,,,,2004-05,Rabi,,61.0,,,37.0,,,0.6065573770491803
20683,,,,,,2005-06,Rabi,,6.0,,,4.0,,,0.6666666666666667
20684,,,,,,2006-07,Rabi,,27.0,,,18.0,,,0.6666666666666667
20685,,,,,,2007-08,Rabi,,12.0,,,8.0,,,0.6666666666666667
20686,,,,,,2008-09,Rabi,,7.0,,,2.0,,,0.28571428571428575
20687,,,,,,2009-10,Rabi,,8.0,,,5.0,,,0.625
20688,,,,,,2010-11,Rabi,,8.0,,,6.0,,,0.75
20689,,,,,,2011-12,Rabi,,9.0,,,6.0,,,0.6666666666666667
20690,,,,,,2012-13,Rabi,,17.0,,,12.0,,,0.7058823529411765
20691,,,,,CHAMOLI,,,,,,,,,,
20692,,,,,,2000-01,Rabi,,3.0,,,2.0,,,0.6666666666666667
20693,,,,,,2001-02,Rabi,,4.0,,,3.0,,,0.75
20694,,,,,,2002-03,Rabi,,6.0,,,4.0,,,0.6666666666666667
20695,,,,,,2003-04,Rabi,,12.0,,,9.0,,,0.75
20696,,,,,,2004-05,Rabi,,11.0,,,8.0,,,0.7272727272727273
20697,,,,,,2005-06,Rabi,,19.0,,,11.0,,,0.5789473684210527
20698,,,,,,2006-07,Rabi,,24.0,,,17.0,,,0.7083333333333333
20699,,,,,,2007-08,Rabi,,27.0,,,18.0,,,0.6666666666666667
20700,UTTARANCHAL,,,,,,,,,,,,,,
20701,,,Peas & Beans (Pulses),,,,,,,,,,,,
20702,,,,,CHAMOLI,,,,,,,,,,
20703,,,,,,2008-09,Rabi,,3.0,,,1.0,,,0.33333333333333337
20704,,,,,,2009-10,Rabi,,11.0,,,4.0,,,0.36363636363636365
20705,,,,,,2010-11,Rabi,,27.0,,,19.0,,,0.7037037037037037
20706,,,,,,2011-12,Rabi,,33.0,,,24.0,,,0.7272727272727273
20707,,,,,,2012-13,Rabi,,21.0,,,16.0,,,0.7619047619047619
20708,,,,,CHAMPAWAT,,,,,,,,,,
20709,,,,,,2000-01,Rabi,,29.0,,,20.0,,,0.6896551724137931
20710,,,,,,2001-02,Rabi,,41.0,,,27.0,,,0.6585365853658537
20711,,,,,,2002-03,Rabi,,14.0,,,8.0,,,0.5714285714285715
20712,,,,,,2003-04,Rabi,,7.0,,,5.0,,,0.7142857142857143
20713,,,,,,2004-05,Rabi,,35.0,,,25.0,,,0.7142857142857143
20714,,,,,,2005-06,Rabi,,32.0,,,21.0,,,0.65625
20715,,,,,,2006-07,Rabi,,76.0,,,46.0,,,0.6052631578947368
20716,,,,,,2007-08,Rabi,,56.0,,,32.0,,,0.5714285714285715
20717,,,,,,2008-09,Rabi,,19.0,,,7.0,,,0.368421052631579
20718,,,,,,2009-10,Rabi,,22.0,,,18.0,,,0.8181818181818181
20719,,,,,,2010-11,Rabi,,21.0,,,17.0,,,0.8095238095238095
20720,,,,,,2011-12,Rabi,,31.0,,,25.0,,,0.8064516129032258
20721,,,,,,2012-13,Rabi,,34.0,,,28.0,,,0.823529411764706
20722,,,,,DEHARDUN,,,,,,,,,,
20723,,,,,,2000-01,Rabi,,463.0,,,321.0,,,0.693304535637149
20724,,,,,,2001-02,Rabi,,459.0,,,300.0,,,0.65359477124183
20725,,,,,,2002-03,Rabi,,540.0,,,367.0,,,0.6796296296296296
20726,,,,,,2003-04,Rabi,,662.0,,,488.0,,,0.7371601208459215
20727,,,,,,2004-05,Rabi,,449.0,,,318.0,,,0.7082405345211582
20728,,,,,,2005-06,Rabi,,326.0,,,260.0,,,0.7975460122699387
20729,,,,,,2006-07,Rabi,,233.0,,,152.0,,,0.6523605150214593
20730,,,,,,2007-08,Rabi,,331.0,,,254.0,,,0.7673716012084593
20731,,,,,,2008-09,Rabi,,145.0,,,60.0,,,0.41379310344827586
20732,,,,,,2009-10,Rabi,,246.0,,,177.0,,,0.7195121951219512
20733,,,,,,2010-11,Rabi,,191.0,,,134.0,,,0.7015706806282722
20734,,,,,,2011-12,Rabi,,202.0,,,144.0,,,0.712871287128713
20735,,,,,,2012-13,Rabi,,346.0,,,246.0,,,0.7109826589595376
20736,,,,,HARIDWAR,,,,,,,,,,
20737,,,,,,2000-01,Rabi,,250.0,,,188.0,,,0.752
20738,,,,,,2001-02,Rabi,,204.0,,,145.0,,,0.7107843137254902
20739,,,,,,2002-03,Rabi,,229.0,,,165.0,,,0.7205240174672489
20740,,,,,,2003-04,Rabi,,162.0,,,122.0,,,0.7530864197530864
20741,,,,,,2004-05,Rabi,,105.0,,,84.0,,,0.8
20742,,,,,,2005-06,Rabi,,106.0,,,72.0,,,0.679245283018868
20743,,,,,,2006-07,Rabi,,88.0,,,114.0,,,1.2954545454545454
20744,,,,,,2007-08,Rabi,,29.0,,,29.0,,,1.0
20745,,,,,,2008-09,Rabi,,59.0,,,32.0,,,0.5423728813559322
20746,,,,,,2009-10,Rabi,,46.0,,,46.0,,,1.0
20747,,,,,,2010-11,Rabi,,45.0,,,35.0,,,0.7777777777777777
20748,,,,,,2011-12,Rabi,,3.0,,,2.0,,,0.6666666666666667
20749,,,,,,2012-13,Rabi,,11.0,,,12.0,,,1.0909090909090908
20750,,,,,NAINITAL,,,,,,,,,,
20751,,,,,,2000-01,Rabi,,418.0,,,285.0,,,0.6818181818181819
20752,UTTARANCHAL,,,,,,,,,,,,,,
20753,,,Peas & Beans (Pulses),,,,,,,,,,,,
20754,,,,,NAINITAL,,,,,,,,,,
20755,,,,,,2001-02,Rabi,,276.0,,,179.0,,,0.6485507246376812
20756,,,,,,2002-03,Rabi,,148.0,,,99.0,,,0.6689189189189189
20757,,,,,,2003-04,Rabi,,193.0,,,148.0,,,0.766839378238342
20758,,,,,,2004-05,Rabi,,94.0,,,71.0,,,0.7553191489361702
20759,,,,,,2005-06,Rabi,,92.0,,,68.0,,,0.7391304347826088
20760,,,,,,2006-07,Rabi,,263.0,,,196.0,,,0.7452471482889734
20761,,,,,,2007-08,Rabi,,73.0,,,62.0,,,0.8493150684931507
20762,,,,,,2008-09,Rabi,,43.0,,,16.0,,,0.37209302325581395
20763,,,,,,2009-10,Rabi,,118.0,,,99.0,,,0.8389830508474576
20764,,,,,,2010-11,Rabi,,122.0,,,104.0,,,0.8524590163934427
20765,,,,,,2011-12,Rabi,,508.0,,,437.0,,,0.8602362204724409
20766,,,,,,2012-13,Rabi,,194.0,,,165.0,,,0.8505154639175259
20767,,,,,PAURI GARHWAL,,,,,,,,,,
20768,,,,,,2000-01,Rabi,,10.0,,,6.0,,,0.6
20769,,,,,,2001-02,Rabi,,95.0,,,55.0,,,0.5789473684210527
20770,,,,,,2002-03,Rabi,,3.0,,,2.0,,,0.6666666666666667
20771,,,,,,2004-05,Rabi,,24.0,,,17.0,,,0.7083333333333333
20772,,,,,,2005-06,Rabi,,20.0,,,11.0,,,0.55
20773,,,,,,2006-07,Rabi,,82.0,,,62.0,,,0.7560975609756098
20774,,,,,,2007-08,Rabi,,20.0,,,12.0,,,0.6
20775,,,,,,2008-09,Rabi,,5.0,,,2.0,,,0.4
20776,,,,,,2009-10,Rabi,,20.0,,,8.0,,,0.4
20777,,,,,,2010-11,Rabi,,46.0,,,26.0,,,0.5652173913043478
20778,,,,,,2011-12,Rabi,,25.0,,,18.0,,,0.72
20779,,,,,,2012-13,Rabi,,9.0,,,6.0,,,0.6666666666666667
20780,,,,,PITHORAGARH,,,,,,,,,,
20781,,,,,,2000-01,Rabi,,30.0,,,23.0,,,0.7666666666666667
20782,,,,,,2001-02,Rabi,,23.0,,,16.0,,,0.6956521739130435
20783,,,,,,2002-03,Rabi,,116.0,,,81.0,,,0.6982758620689655
20784,,,,,,2003-04,Rabi,,73.0,,,53.0,,,0.726027397260274
20785,,,,,,2004-05,Rabi,,34.0,,,20.0,,,0.5882352941176471
20786,,,,,,2005-06,Rabi,,42.0,,,23.0,,,0.5476190476190476
20787,,,,,,2006-07,Rabi,,71.0,,,32.0,,,0.45070422535211263
20788,,,,,,2007-08,Rabi,,61.0,,,29.0,,,0.47540983606557374
20789,,,,,,2008-09,Rabi,,52.0,,,22.0,,,0.4230769230769231
20790,,,,,,2009-10,Rabi,,53.0,,,24.0,,,0.45283018867924524
20791,,,,,,2010-11,Rabi,,64.0,,,35.0,,,0.546875
20792,,,,,,2011-12,Rabi,,143.0,,,79.0,,,0.5524475524475525
20793,,,,,,2012-13,Rabi,,202.0,,,112.0,,,0.5544554455445545
20794,,,,,RUDRAPRAYAG,,,,,,,,,,
20795,,,,,,2000-01,Rabi,,3.0,,,2.0,,,0.6666666666666667
20796,,,,,,2001-02,Rabi,,2.0,,,1.0,,,0.5
20797,,,,,,2002-03,Rabi,,2.0,,,1.0,,,0.5
20798,,,,,,2003-04,Rabi,,1.0,,,1.0,,,1.0
20799,,,,,,2004-05,Rabi,,6.0,,,4.0,,,0.6666666666666667
20800,,,,,,2005-06,Rabi,,5.0,,,4.0,,,0.8
20801,,,,,,2006-07,Rabi,,11.0,,,11.0,,,1.0
20802,,,,,,2007-08,Rabi,,13.0,,,8.0,,,0.6153846153846154
20803,,,,,,2008-09,Rabi,,3.0,,,1.0,,,0.33333333333333337
20804,UTTARANCHAL,,,,,,,,,,,,,,
20805,,,Peas & Beans (Pulses),,,,,,,,,,,,
20806,,,,,RUDRAPRAYAG,,,,,,,,,,
20807,,,,,,2009-10,Rabi,,53.0,,,22.0,,,0.41509433962264153
20808,,,,,,2010-11,Rabi,,9.0,,,6.0,,,0.6666666666666667
20809,,,,,,2011-12,Rabi,,6.0,,,4.0,,,0.6666666666666667
20810,,,,,,2012-13,Rabi,,1.0,,,1.0,,,1.0
20811,,,,,TEHRI GARWAL,,,,,,,,,,
20812,,,,,,2000-01,Rabi,,240.0,,,146.0,,,0.6083333333333334
20813,,,,,,2001-02,Rabi,,176.0,,,104.0,,,0.5909090909090909
20814,,,,,,2002-03,Rabi,,206.0,,,122.0,,,0.5922330097087378
20815,,,,,,2003-04,Rabi,,344.0,,,170.0,,,0.4941860465116279
20816,,,,,,2004-05,Rabi,,231.0,,,116.0,,,0.5021645021645021
20817,,,,,,2005-06,Rabi,,217.0,,,130.0,,,0.599078341013825
20818,,,,,,2006-07,Rabi,,94.0,,,47.0,,,0.5
20819,,,,,,2007-08,Rabi,,88.0,,,55.0,,,0.625
20820,,,,,,2008-09,Rabi,,56.0,,,14.0,,,0.25
20821,,,,,,2009-10,Rabi,,181.0,,,109.0,,,0.6022099447513812
20822,,,,,,2010-11,Rabi,,128.0,,,69.0,,,0.5390625
20823,,,,,,2011-12,Rabi,,104.0,,,57.0,,,0.548076923076923
20824,,,,,,2012-13,Rabi,,163.0,,,90.0,,,0.5521472392638036
20825,,,,,UDHAM SINGH NAGAR,,,,,,,,,,
20826,,,,,,2000-01,Rabi,,1496.0,,,1272.0,,,0.8502673796791445
20827,,,,,,2001-02,Rabi,,1676.0,,,1341.0,,,0.8001193317422434
20828,,,,,,2002-03,Rabi,,1890.0,,,1550.0,,,0.8201058201058201
20829,,,,,,2003-04,Rabi,,2373.0,,,2065.0,,,0.8702064896755162
20830,,,,,,2004-05,Rabi,,2168.0,,,1951.0,,,0.8999077490774907
20831,,,,,,2005-06,Rabi,,2440.0,,,1769.0,,,0.725
20832,,,,,,2006-07,Rabi,,3269.0,,,3596.0,,,1.1000305903946161
20833,,,,,,2007-08,Rabi,,2147.0,,,2254.0,,,1.0498369818351188
20834,,,,,,2008-09,Rabi,,2372.0,,,1067.0,,,0.4498313659359191
20835,,,,,,2009-10,Rabi,,4181.0,,,4599.0,,,1.099976082276967
20836,,,,,,2010-11,Rabi,,5414.0,,,5955.0,,,1.0999261174732176
20837,,,,,,2011-12,Rabi,,4934.0,,,5526.0,,,1.1199837859748683
20838,,,,,,2012-13,Rabi,,4243.0,,,4761.0,,,1.1220834315342918
20839,,,,,UTTARKASHI,,,,,,,,,,
20840,,,,,,2000-01,Rabi,,382.0,,,287.0,,,0.7513089005235603
20841,,,,,,2001-02,Rabi,,233.0,,,163.0,,,0.6995708154506438
20842,,,,,,2002-03,Rabi,,342.0,,,212.0,,,0.6198830409356725
20843,,,,,,2003-04,Rabi,,530.0,,,265.0,,,0.5
20844,,,,,,2004-05,Rabi,,540.0,,,270.0,,,0.5
20845,,,,,,2005-06,Rabi,,454.0,,,204.0,,,0.4493392070484582
20846,,,,,,2006-07,Rabi,,746.0,,,597.0,,,0.8002680965147454
20847,,,,,,2007-08,Rabi,,1027.0,,,745.0,,,0.7254138266796495
20848,,,,,,2008-09,Rabi,,720.0,,,270.0,,,0.375
20849,,,,,,2009-10,Rabi,,546.0,,,383.0,,,0.7014652014652014
20850,,,,,,2010-11,Rabi,,539.0,,,367.0,,,0.6808905380333953
20851,,,,,,2011-12,Rabi,,347.0,,,228.0,,,0.6570605187319885
20852,,,,,,2012-13,Rabi,,820.0,,,540.0,,,0.6585365853658537
20853,,,Other Kharif Pulses,,,,,,,,,,,,
20854,,,,,ALMORA,,,,,,,,,,
20855,,,,,,2000-01,Kharif,,151.0,,,106.0,,,0.7019867549668873
20856,UTTARANCHAL,,,,,,,,,,,,,,
20857,,,Other Kharif Pulses,,,,,,,,,,,,
20858,,,,,ALMORA,,,,,,,,,,
20859,,,,,,2001-02,Kharif,,148.0,,,104.0,,,0.7027027027027027
20860,,,,,,2002-03,Kharif,,81.0,,,57.0,,,0.7037037037037037
20861,,,,,,2003-04,Kharif,,1406.0,,,1245.0,,,0.8854907539118065
20862,,,,,,2004-05,Kharif,,1685.0,,,1415.0,,,0.8397626112759644
20863,,,,,,2005-06,Kharif,,1731.0,,,1065.0,,,0.6152512998266898
20864,,,,,,2007-08,Kharif,,1600.0,,,1089.0,,,0.680625
20865,,,,,,2008-09,Kharif,,1430.0,,,973.0,,,0.6804195804195804
20866,,,,,,2009-10,Kharif,,10.0,,,7.0,,,0.7
20867,,,,,,2010-11,Kharif,,1628.0,,,1628.0,,,1.0
20868,,,,,,2011-12,Kharif,,1567.0,,,1802.0,,,1.1499680918953414
20869,,,,,,2012-13,Kharif,,1702.0,,,1963.0,,,1.153349001175088
20870,,,,,BAGESHWAR,,,,,,,,,,
20871,,,,,,2000-01,Kharif,,157.0,,,126.0,,,0.802547770700637
20872,,,,,,2001-02,Kharif,,22.0,,,18.0,,,0.8181818181818181
20873,,,,,,2002-03,Kharif,,114.0,,,91.0,,,0.7982456140350876
20874,,,,,,2003-04,Kharif,,1857.0,,,1470.0,,,0.791599353796446
20875,,,,,,2004-05,Kharif,,612.0,,,520.0,,,0.8496732026143791
20876,,,,,,2005-06,Kharif,,1034.0,,,557.0,,,0.5386847195357833
20877,,,,,,2006-07,Kharif,,345.0,,,224.0,,,0.6492753623188406
20878,,,,,,2007-08,Kharif,,746.0,,,565.0,,,0.757372654155496
20879,,,,,,2008-09,Kharif,,633.0,,,475.0,,,0.7503949447077409
20880,,,,,,2009-10,Kharif,,76.0,,,56.0,,,0.736842105263158
20881,,,,,,2010-11,Kharif,,738.0,,,556.0,,,0.7533875338753387
20882,,,,,,2011-12,Kharif,,590.0,,,472.0,,,0.8
20883,,,,,,2012-13,Kharif,,691.0,,,556.0,,,0.804630969609262
20884,,,,,CHAMOLI,,,,,,,,,,
20885,,,,,,2000-01,Kharif,,544.0,,,326.0,,,0.5992647058823529
20886,,,,,,2001-02,Kharif,,582.0,,,349.0,,,0.5996563573883161
20887,,,,,,2002-03,Kharif,,749.0,,,449.0,,,0.5994659546061416
20888,,,,,,2003-04,Kharif,,864.0,,,542.0,,,0.6273148148148148
20889,,,,,,2004-05,Kharif,,1520.0,,,1037.0,,,0.6822368421052631
20890,,,,,,2005-06,Kharif,,795.0,,,472.0,,,0.5937106918238994
20891,,,,,,2006-07,Kharif,,351.0,,,253.0,,,0.7207977207977209
20892,,,,,,2007-08,Kharif,,1187.0,,,943.0,,,0.7944397641112048
20893,,,,,,2008-09,Kharif,,1285.0,,,1029.0,,,0.8007782101167316
20894,,,,,,2009-10,Kharif,,961.0,,,778.0,,,0.809573361082206
20895,,,,,,2010-11,Kharif,,1214.0,,,1165.0,,,0.9596375617792421
20896,,,,,,2011-12,Kharif,,1032.0,,,950.0,,,0.9205426356589147
20897,,,,,,2012-13,Kharif,,1036.0,,,697.0,,,0.6727799227799228
20898,,,,,CHAMPAWAT,,,,,,,,,,
20899,,,,,,2000-01,Kharif,,686.0,,,480.0,,,0.6997084548104957
20900,,,,,,2001-02,Kharif,,1178.0,,,825.0,,,0.7003395585738539
20901,,,,,,2002-03,Kharif,,891.0,,,623.0,,,0.6992143658810325
20902,,,,,,2003-04,Kharif,,647.0,,,589.0,,,0.9103554868624419
20903,,,,,,2004-05,Kharif,,2711.0,,,2010.0,,,0.7414238288454444
20904,,,,,,2005-06,Kharif,,1784.0,,,951.0,,,0.5330717488789238
20905,,,,,,2006-07,Kharif,,1347.0,,,869.0,,,0.6451373422420192
20906,,,,,,2007-08,Kharif,,845.0,,,534.0,,,0.6319526627218935
20907,,,,,,2008-09,Kharif,,985.0,,,645.0,,,0.6548223350253807
20908,UTTARANCHAL,,,,,,,,,,,,,,
20909,,,Other Kharif Pulses,,,,,,,,,,,,
20910,,,,,CHAMPAWAT,,,,,,,,,,
20911,,,,,,2009-10,Kharif,,640.0,,,410.0,,,0.640625
20912,,,,,,2010-11,Kharif,,1873.0,,,1596.0,,,0.8521089161772558
20913,,,,,,2011-12,Kharif,,986.0,,,959.0,,,0.9726166328600405
20914,,,,,,2012-13,Kharif,,767.0,,,745.0,,,0.9713168187744459
20915,,,,,DEHARDUN,,,,,,,,,,
20916,,,,,,2000-01,Kharif,,1090.0,,,575.0,,,0.5275229357798166
20917,,,,,,2001-02,Kharif,,1076.0,,,569.0,,,0.5288104089219331
20918,,,,,,2002-03,Kharif,,1144.0,,,600.0,,,0.5244755244755245
20919,,,,,,2003-04,Kharif,,1400.0,,,647.0,,,0.46214285714285713
20920,,,,,,2004-05,Kharif,,1831.0,,,1053.0,,,0.5750955761878754
20921,,,,,,2005-06,Kharif,,1223.0,,,734.0,,,0.6001635322976288
20922,,,,,,2006-07,Kharif,,943.0,,,557.0,,,0.5906680805938493
20923,,,,,,2007-08,Kharif,,1110.0,,,925.0,,,0.8333333333333333
20924,,,,,,2008-09,Kharif,,944.0,,,788.0,,,0.8347457627118644
20925,,,,,,2009-10,Kharif,,1179.0,,,984.0,,,0.8346055979643766
20926,,,,,,2010-11,Kharif,,1030.0,,,1094.0,,,1.062135922330097
20927,,,,,,2011-12,Kharif,,192.0,,,133.0,,,0.6927083333333333
20928,,,,,,2012-13,Kharif,,1256.0,,,1079.0,,,0.8590764331210191
20929,,,,,HARIDWAR,,,,,,,,,,
20930,,,,,,2004-05,Kharif,,8.0,,,2.0,,,0.25
20931,,,,,,2008-09,Kharif,,5.0,,,4.0,,,0.8
20932,,,,,,2009-10,Kharif,,4.0,,,3.0,,,0.75
20933,,,,,NAINITAL,,,,,,,,,,
20934,,,,,,2000-01,Kharif,,516.0,,,243.0,,,0.47093023255813954
20935,,,,,,2001-02,Kharif,,434.0,,,241.0,,,0.5552995391705069
20936,,,,,,2002-03,Kharif,,340.0,,,177.0,,,0.5205882352941177
20937,,,,,,2003-04,Kharif,,868.0,,,513.0,,,0.5910138248847926
20938,,,,,,2004-05,Kharif,,543.0,,,359.0,,,0.6611418047882137
20939,,,,,,2005-06,Kharif,,405.0,,,267.0,,,0.6592592592592592
20940,,,,,,2006-07,Kharif,,282.0,,,152.0,,,0.5390070921985816
20941,,,,,,2007-08,Kharif,,295.0,,,220.0,,,0.7457627118644068
20942,,,,,,2008-09,Kharif,,402.0,,,300.0,,,0.746268656716418
20943,,,,,,2009-10,Kharif,,143.0,,,107.0,,,0.7482517482517482
20944,,,,,,2010-11,Kharif,,554.0,,,483.0,,,0.8718411552346571
20945,,,,,,2011-12,Kharif,,372.0,,,247.0,,,0.6639784946236559
20946,,,,,,2012-13,Kharif,,641.0,,,412.0,,,0.6427457098283931
20947,,,,,PAURI GARHWAL,,,,,,,,,,
20948,,,,,,2000-01,Kharif,,455.0,,,228.0,,,0.5010989010989011
20949,,,,,,2001-02,Kharif,,342.0,,,171.0,,,0.5
20950,,,,,,2002-03,Kharif,,291.0,,,146.0,,,0.5017182130584192
20951,,,,,,2003-04,Kharif,,627.0,,,480.0,,,0.7655502392344498
20952,,,,,,2004-05,Kharif,,571.0,,,460.0,,,0.8056042031523643
20953,,,,,,2005-06,Kharif,,505.0,,,295.0,,,0.5841584158415841
20954,,,,,,2006-07,Kharif,,117.0,,,79.0,,,0.6752136752136753
20955,,,,,,2007-08,Kharif,,903.0,,,658.0,,,0.7286821705426356
20956,,,,,,2008-09,Kharif,,890.0,,,634.0,,,0.7123595505617978
20957,,,,,,2009-10,Kharif,,107.0,,,86.0,,,0.8037383177570093
20958,,,,,,2010-11,Kharif,,472.0,,,322.0,,,0.6822033898305085
20959,,,,,,2011-12,Kharif,,376.0,,,254.0,,,0.6755319148936171
20960,UTTARANCHAL,,,,,,,,,,,,,,
20961,,,Other Kharif Pulses,,,,,,,,,,,,
20962,,,,,PAURI GARHWAL,,,,,,,,,,
20963,,,,,,2012-13,Kharif,,321.0,,,307.0,,,0.956386292834891
20964,,,,,PITHORAGARH,,,,,,,,,,
20965,,,,,,2000-01,Kharif,,1704.0,,,937.0,,,0.5498826291079812
20966,,,,,,2001-02,Kharif,,1744.0,,,959.0,,,0.5498853211009175
20967,,,,,,2002-03,Kharif,,1730.0,,,952.0,,,0.5502890173410404
20968,,,,,,2003-04,Kharif,,1725.0,,,902.0,,,0.5228985507246376
20969,,,,,,2004-05,Kharif,,1976.0,,,1084.0,,,0.548582995951417
20970,,,,,,2005-06,Kharif,,1842.0,,,1073.0,,,0.5825190010857763
20971,,,,,,2006-07,Kharif,,556.0,,,334.0,,,0.6007194244604317
20972,,,,,,2007-08,Kharif,,1946.0,,,1546.0,,,0.7944501541623843
20973,,,,,,2008-09,Kharif,,1750.0,,,1394.0,,,0.7965714285714286
20974,,,,,,2009-10,Kharif,,262.0,,,195.0,,,0.7442748091603053
20975,,,,,,2010-11,Kharif,,2288.0,,,2324.0,,,1.0157342657342658
20976,,,,,,2011-12,Kharif,,1971.0,,,1891.0,,,0.9594114662607813
20977,,,,,,2012-13,Kharif,,2140.0,,,2143.0,,,1.0014018691588786
